run_id,city,status,elapsed_s,host,exists_roads,exists_intersections,exists_natural,error
ils-20260115_041620-80b3fcad,Kamituga__Democratic_Republic_of_the_Congo,PARTIAL,327.428,ip-10-0-199-206,False,False,False,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,Kampala__Uganda,PARTIAL,327.485,ip-10-0-203-35,False,False,False,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,Kamsar__Guinea,PARTIAL,331.508,ip-10-0-203-35,False,False,False,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,Kananga__Democratic_Republic_of_the_Congo,PARTIAL,328.572,ip-10-0-199-206,False,False,False,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,Kankan__Guinea,OK,67.54,ip-10-0-197-151,True,True,True,
ils-20260115_041620-80b3fcad,Kano__Nigeria,OK,4063.716,ip-10-0-197-151,True,True,True,
ils-20260115_041620-80b3fcad,Kanyabayonga__Democratic_Republic_of_the_Congo,OK,7.816,ip-10-0-199-206,True,True,True,
ils-20260115_041620-80b3fcad,Kanyama__Democratic_Republic_of_the_Congo,PARTIAL,4.691,ip-10-0-199-206,False,False,False,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,Kaolack__Senegal,OK,73.642,ip-10-0-203-245,True,True,True,
ils-20260115_041620-80b3fcad,Kapiri_Mposhi__Zambia,PARTIAL,327.848,ip-10-0-203-245,False,False,False,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,Kapoeta__South_Sudan,OK,20.148,ip-10-0-207-26,True,True,True,
ils-20260115_041620-80b3fcad,Kara__Togo,OK,83.753,ip-10-0-207-26,True,True,True,
ils-20260115_041620-80b3fcad,Karyari__Chad,PARTIAL,327.541,ip-10-0-203-245,False,False,False,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,Kasaji__Democratic_Republic_of_the_Congo,OK,7.808,ip-10-0-203-245,True,True,True,
ils-20260115_041620-80b3fcad,Kasama__Zambia,OK,95.819,ip-10-0-194-125,True,True,True,
ils-20260115_041620-80b3fcad,Kasenga__Democratic_Republic_of_the_Congo,OK,9.634,ip-10-0-197-151,True,True,True,
ils-20260115_041620-80b3fcad,Kasongo__Democratic_Republic_of_the_Congo,PARTIAL,13.873,ip-10-0-197-151,False,False,False,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,Kasumbalesa__Democratic_Republic_of_the_Congo,PARTIAL,328.434,ip-10-0-198-112,False,False,False,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,Katoro__Tanzania,PARTIAL,11.176,ip-10-0-198-112,False,False,False,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,Katsina__Nigeria,OK,372.226,ip-10-0-207-26,True,True,True,
ils-20260115_041620-80b3fcad,Katsiro__Nigeria,PARTIAL,6.541,ip-10-0-207-26,False,False,False,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,Kaura_Namoda__Nigeria,PARTIAL,326.568,ip-10-0-199-206,False,False,False,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,Kaya__Burkina_Faso,OK,21.22,ip-10-0-199-206,True,True,True,
ils-20260115_041620-80b3fcad,Kayanza__Burundi,PARTIAL,327.615,ip-10-0-198-112,False,False,False,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,Kayes__Mali,OK,239.967,ip-10-0-207-26,True,True,True,
ils-20260115_041620-80b3fcad,Kebri_Dehar__Ethiopia,PARTIAL,8.945,ip-10-0-207-26,False,False,False,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,Keffi__Nigeria,PARTIAL,15.653,ip-10-0-207-26,False,False,False,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,Kefole__Ethiopia,PARTIAL,9.726,ip-10-0-207-26,False,False,False,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,Kelo__Chad,PARTIAL,330.538,ip-10-0-198-112,False,False,False,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,Kenema__Sierra_Leone,OK,42.441,ip-10-0-198-112,True,True,True,
ils-20260115_041620-80b3fcad,Kenge__Democratic_Republic_of_the_Congo,PARTIAL,5.297,ip-10-0-197-151,False,False,False,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,Keren__Eritrea,OK,98.181,ip-10-0-197-151,True,True,True,
ils-20260115_041620-80b3fcad,Kibre_Mengist__Ethiopia,OK,15.843,ip-10-0-194-125,True,True,True,
ils-20260115_041620-80b3fcad,Kigali__Rwanda,OK,684.167,ip-10-0-194-125,True,True,True,
ils-20260115_041620-80b3fcad,Kikwit__Democratic_Republic_of_the_Congo,PARTIAL,326.529,ip-10-0-194-49,False,False,False,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,Kilima_Hewa__Tanzania,PARTIAL,327.521,ip-10-0-203-35,False,False,False,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,Kilwa__Democratic_Republic_of_the_Congo,PARTIAL,331.604,ip-10-0-203-35,False,False,False,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,Kimberley__South_Africa,OK,150.627,ip-10-0-207-26,True,True,True,
ils-20260115_041620-80b3fcad,Kindia__Guinea,OK,26.268,ip-10-0-207-26,True,True,True,
ils-20260115_041620-80b3fcad,Kindu__Democratic_Republic_of_the_Congo,OK,19.867,ip-10-0-197-151,True,True,True,
ils-20260115_041620-80b3fcad,Kingston__Jamaica,OK,52.191,ip-10-0-197-151,True,True,True,
ils-20260115_041620-80b3fcad,Kinshasa__Democratic_Republic_of_the_Congo_Republic_of_Congo,OK,3117.684,ip-10-0-207-26,True,True,True,
ils-20260115_041620-80b3fcad,Kintampo__Ghana,OK,23.149,ip-10-0-207-26,True,True,True,
ils-20260115_041620-80b3fcad,Kinzao__Democratic_Republic_of_the_Congo,PARTIAL,8.273,ip-10-0-197-151,False,False,False,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,Kipushi__Democratic_Republic_of_the_Congo,OK,13.585,ip-10-0-207-26,True,True,True,
ils-20260115_041620-80b3fcad,Kirumba__Democratic_Republic_of_the_Congo,OK,150.266,ip-10-0-207-26,True,True,True,
ils-20260115_041620-80b3fcad,Kisangani__Democratic_Republic_of_the_Congo,OK,189.813,ip-10-0-194-125,True,True,True,
ils-20260115_041620-80b3fcad,Kisantu__Democratic_Republic_of_the_Congo,OK,70.597,ip-10-0-194-125,True,True,True,
ils-20260115_041620-80b3fcad,Kishi__Nigeria,PARTIAL,12.915,ip-10-0-207-26,False,False,False,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,Kisii__Kenya,OK,143.72,ip-10-0-207-26,True,True,True,
ils-20260115_041620-80b3fcad,Kismayo__Somalia,PARTIAL,9.788,ip-10-0-207-26,False,False,False,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,Kissidougou__Guinea,OK,22.437,ip-10-0-207-26,True,True,True,
ils-20260115_041620-80b3fcad,Kisumu__Kenya,PARTIAL,327.679,ip-10-0-194-49,False,False,False,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,Kitale__Kenya,PARTIAL,7.123,ip-10-0-194-49,False,False,False,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,Kitenge__Democratic_Republic_of_the_Congo,PARTIAL,2.985,ip-10-0-194-49,False,False,False,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,Kitwe__Zambia,PARTIAL,339.797,ip-10-0-203-35,False,False,False,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,Kobo__Ethiopia,PARTIAL,327.483,ip-10-0-203-35,False,False,False,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,Koforidua__Ghana,PARTIAL,335.655,ip-10-0-203-245,False,False,False,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,Koidu_Town__Sierra_Leone,OK,119.122,ip-10-0-195-225,True,True,True,
ils-20260115_041620-80b3fcad,Koko_Town__Nigeria,PARTIAL,329.744,ip-10-0-203-245,False,False,False,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,Koko__Nigeria,PARTIAL,199.456,ip-10-0-199-206,False,False,False,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,Kolda__Senegal,PARTIAL,327.507,ip-10-0-199-206,False,False,False,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,Kolwezi__Democratic_Republic_of_the_Congo,PARTIAL,329.031,ip-10-0-203-245,False,False,False,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,Kombolcha__Ethiopia,PARTIAL,6.544,ip-10-0-203-245,False,False,False,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,Kongolo__Democratic_Republic_of_the_Congo,OK,30.175,ip-10-0-198-112,True,True,True,
ils-20260115_041620-80b3fcad,Kontagora__Nigeria,PARTIAL,353.265,ip-10-0-198-112,False,False,False,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,Korhogo__Cote_d_Ivoire,OK,468.561,ip-10-0-195-225,True,True,True,
ils-20260115_041620-80b3fcad,Koudougou__Burkina_Faso,OK,207.297,ip-10-0-195-225,True,True,True,
ils-20260115_041620-80b3fcad,Koumra__Chad,PARTIAL,393.049,ip-10-0-199-206,False,False,False,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,Koutiala__Mali,PARTIAL,331.591,ip-10-0-199-206,False,False,False,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,Kpalime__Togo,OK,39.601,ip-10-0-207-26,True,True,True,
ils-20260115_041620-80b3fcad,Kribi__Cameroon,PARTIAL,327.034,ip-10-0-203-245,False,False,False,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,Kuito__Angola,OK,155.133,ip-10-0-207-26,True,True,True,
ils-20260115_041620-80b3fcad,Kumasi__Ghana,OK,1977.556,ip-10-0-194-125,True,True,True,
ils-20260115_041620-80b3fcad,Kumba__Cameroon,OK,30.862,ip-10-0-198-112,True,True,True,
ils-20260115_041620-80b3fcad,Kumbo__Cameroon,OK,28.555,ip-10-0-198-112,True,True,True,
ils-20260115_041620-80b3fcad,KwaMhlanga__South_Africa,OK,177.027,ip-10-0-207-26,True,True,True,
ils-20260115_041620-80b3fcad,KwaNobuhle__South_Africa,OK,196.051,ip-10-0-207-26,True,True,True,
ils-20260115_041620-80b3fcad,Kwilu_Ngongo__Democratic_Republic_of_the_Congo,OK,13.668,ip-10-0-194-125,True,True,True,
ils-20260115_041620-80b3fcad,La_Ceiba__Honduras,OK,176.125,ip-10-0-194-125,True,True,True,
ils-20260115_041620-80b3fcad,La_Paz__Mexico,PARTIAL,339.624,ip-10-0-194-49,False,False,False,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,La_Piedad_de_Cabadas__Mexico,OK,64.467,ip-10-0-195-225,True,True,True,
ils-20260115_041620-80b3fcad,La_Plata__Argentina,OK,226.354,ip-10-0-194-49,True,True,True,
ils-20260115_041620-80b3fcad,La_Rioja__Argentina,OK,447.268,ip-10-0-194-125,True,True,True,
ils-20260115_041620-80b3fcad,La_Romana__Dominican_Republic,OK,107.834,ip-10-0-197-151,True,True,True,
ils-20260115_041620-80b3fcad,La_Serena__Chile,OK,181.25,ip-10-0-197-151,True,True,True,
ils-20260115_041620-80b3fcad,La_Vega__Dominican_Republic,PARTIAL,327.502,ip-10-0-203-35,False,False,False,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,La_Victoria__Venezuela,PARTIAL,331.55,ip-10-0-203-35,False,False,False,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,Labe__Guinea,OK,112.474,ip-10-0-207-26,True,True,True,
ils-20260115_041620-80b3fcad,Lafia__Nigeria,OK,139.745,ip-10-0-207-26,True,True,True,
ils-20260115_041620-80b3fcad,Lages__Brazil,PARTIAL,327.59,ip-10-0-198-112,False,False,False,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,Lagos__Nigeria,PARTIAL,360.277,ip-10-0-198-112,False,False,False,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,Lagos_de_Moreno__Mexico,PARTIAL,528.216,ip-10-0-198-112,False,False,False,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,Langtang__Nigeria,PARTIAL,6.915,ip-10-0-207-26,False,False,False,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,Las_Anod__Somalia,PARTIAL,327.07,ip-10-0-203-245,False,False,False,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,Las_Delicias__Venezuela,OK,83.595,ip-10-0-203-245,True,True,True,
ils-20260115_041620-80b3fcad,Las_Tunas__Cuba,OK,239.767,ip-10-0-203-245,True,True,True,
ils-20260115_041620-80b3fcad,Lawmu_Umunze__Nigeria,PARTIAL,335.697,ip-10-0-203-35,False,False,False,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,Lazaro_Cardenas__Mexico,PARTIAL,331.528,ip-10-0-203-35,False,False,False,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,Le_Tampon__France,OK,112.495,ip-10-0-194-49,True,True,True,
ils-20260115_041620-80b3fcad,Leon__Mexico,OK,459.602,ip-10-0-194-49,True,True,True,
ils-20260115_041620-80b3fcad,Leon__Nicaragua,OK,188.344,ip-10-0-207-26,True,True,True,
ils-20260115_041620-80b3fcad,Lerinin__Nigeria,OK,81.187,ip-10-0-207-26,True,True,True,
ils-20260115_041620-80b3fcad,Les_Abymes__France,OK,606.68,ip-10-0-204-197,True,True,True,
ils-20260115_041620-80b3fcad,Libreville__Gabon,OK,323.46,ip-10-0-197-151,True,True,True,
ils-20260115_041620-80b3fcad,Lichinga__Mozambique,PARTIAL,327.644,ip-10-0-199-206,False,False,False,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,Likasi__Democratic_Republic_of_the_Congo,PARTIAL,342.329,ip-10-0-199-206,False,False,True,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,Lilian_Ngoyi_Village__South_Africa,OK,126.486,ip-10-0-194-125,True,True,True,
ils-20260115_041620-80b3fcad,Lilongwe__Malawi,OK,526.884,ip-10-0-194-125,True,True,True,
ils-20260115_041620-80b3fcad,Lima__Peru,PARTIAL,328.771,ip-10-0-203-245,False,False,False,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,Limbe__Cameroon,PARTIAL,328.437,ip-10-0-203-245,False,False,False,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,Limeira__Brazil,PARTIAL,326.412,ip-10-0-199-206,False,False,False,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,Linhares__Brazil,OK,41.411,ip-10-0-199-206,True,True,True,
ils-20260115_041620-80b3fcad,Lira__Uganda,OK,37.133,ip-10-0-203-245,True,True,True,
ils-20260115_041620-80b3fcad,Lisala__Democratic_Republic_of_the_Congo,OK,249.29,ip-10-0-204-197,True,True,True,
ils-20260115_041620-80b3fcad,Livingstone__Zambia,OK,101.977,ip-10-0-204-197,True,True,True,
ils-20260115_041620-80b3fcad,Lobito__Angola,OK,88.094,ip-10-0-207-26,True,True,True,
ils-20260115_041620-80b3fcad,Lokoja__Nigeria,OK,120.8,ip-10-0-207-26,True,True,True,
ils-20260115_041620-80b3fcad,Lome__Togo,OK,553.216,ip-10-0-198-112,True,True,True,
ils-20260115_041620-80b3fcad,Londrina__Brazil,PARTIAL,327.506,ip-10-0-198-112,False,False,False,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,Los_Angeles__Chile,OK,172.928,ip-10-0-194-125,True,True,True,
ils-20260115_041620-80b3fcad,Los_Baldeon__Peru,OK,301.772,ip-10-0-194-125,True,True,True,
ils-20260115_041620-80b3fcad,Los_Mochis__Mexico,OK,423.378,ip-10-0-194-49,True,True,True,
ils-20260115_041620-80b3fcad,Los_Teques__Venezuela,PARTIAL,327.578,ip-10-0-194-49,False,False,False,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,Louga__Senegal,PARTIAL,19.387,ip-10-0-207-26,False,False,False,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,Lourdes__El_Salvador,PARTIAL,327.987,ip-10-0-203-35,False,False,False,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,Luanda__Angola,PARTIAL,326.723,ip-10-0-203-35,False,False,False,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,Luanshya__Zambia,OK,76.657,ip-10-0-197-151,True,True,True,
ils-20260115_041620-80b3fcad,Luau__Angola,PARTIAL,83.159,ip-10-0-195-225,False,False,False,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,Lubango__Angola,OK,368.51,ip-10-0-195-225,True,True,True,
ils-20260115_041620-80b3fcad,Lubao__Democratic_Republic_of_the_Congo,PARTIAL,7.928,ip-10-0-204-197,False,False,False,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,Lubumbashi__Democratic_Republic_of_the_Congo,OK,1182.664,ip-10-0-204-197,True,True,True,
ils-20260115_041620-80b3fcad,Lucapa__Angola,OK,129.069,ip-10-0-197-151,True,True,True,
ils-20260115_041620-80b3fcad,Luena__Angola,OK,225.217,ip-10-0-197-151,True,True,True,
ils-20260115_041620-80b3fcad,Luena__Democratic_Republic_of_the_Congo,OK,69.007,ip-10-0-203-35,True,True,True,
ils-20260115_041620-80b3fcad,Luiza__Democratic_Republic_of_the_Congo,PARTIAL,331.578,ip-10-0-198-112,False,False,False,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,Lusaka__Zambia,PARTIAL,327.51,ip-10-0-198-112,False,False,False,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,Luziania__Brazil,OK,221.913,ip-10-0-204-197,True,True,True,
ils-20260115_041620-80b3fcad,Lwambo__Democratic_Republic_of_the_Congo,OK,19.362,ip-10-0-204-197,True,True,True,
ils-20260115_041620-80b3fcad,Lwebo__Democratic_Republic_of_the_Congo,PARTIAL,327.507,ip-10-0-199-206,False,False,False,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,MBour__Senegal,OK,388.821,ip-10-0-199-206,True,True,True,
ils-20260115_041620-80b3fcad,M_agui__Cote_d_Ivoire,PARTIAL,15.557,ip-10-0-207-26,False,False,False,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,M_banza_Congo__Angola,PARTIAL,84.491,ip-10-0-207-26,False,False,False,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,Macae__Brazil,OK,231.144,ip-10-0-207-26,True,True,True,
ils-20260115_041620-80b3fcad,Macapa__Brazil,OK,84.565,ip-10-0-203-245,True,True,True,
ils-20260115_041620-80b3fcad,Maceio__Brazil,PARTIAL,327.494,ip-10-0-203-245,False,False,False,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,Machala__Ecuador,PARTIAL,327.511,ip-10-0-203-35,False,False,False,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,Madaoua__Niger,PARTIAL,329.407,ip-10-0-203-35,False,False,False,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,Mafikeng__South_Africa,PARTIAL,328.123,ip-10-0-194-49,False,False,False,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,Magaria__Niger,PARTIAL,327.444,ip-10-0-194-49,False,False,False,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,Mahagi__Democratic_Republic_of_the_Congo,OK,127.688,ip-10-0-204-197,True,True,True,
ils-20260115_041620-80b3fcad,Mahajanga__Madagascar,OK,73.403,ip-10-0-204-197,True,True,True,
ils-20260115_041620-80b3fcad,Maicao__Colombia,OK,145.544,ip-10-0-194-125,True,True,True,
ils-20260115_041620-80b3fcad,Maiduguri__Nigeria,OK,311.09,ip-10-0-194-125,True,True,True,
ils-20260115_041620-80b3fcad,Makeni__Sierra_Leone,OK,37.195,ip-10-0-207-26,True,True,True,
ils-20260115_041620-80b3fcad,Makurdi__Nigeria,OK,73.663,ip-10-0-194-49,True,True,True,
ils-20260115_041620-80b3fcad,Malabo__Equatorial_Guinea,OK,28.13,ip-10-0-194-49,True,True,True,
ils-20260115_041620-80b3fcad,Malakal__South_Sudan,PARTIAL,329.857,ip-10-0-199-206,False,False,False,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,Malanje__Angola,PARTIAL,6.27,ip-10-0-199-206,False,False,False,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,Maldonado__Uruguay,OK,293.166,ip-10-0-203-245,True,True,True,
ils-20260115_041620-80b3fcad,Malemba_Nkulu__Democratic_Republic_of_the_Congo,PARTIAL,327.483,ip-10-0-203-245,False,False,False,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,Malindi__Kenya,PARTIAL,326.529,ip-10-0-199-206,False,False,False,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,Malumfashi__Nigeria,PARTIAL,5.025,ip-10-0-199-206,False,False,False,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,Man__Cote_d_Ivoire,OK,15.657,ip-10-0-194-49,True,True,True,
ils-20260115_041620-80b3fcad,Managua__Nicaragua,PARTIAL,328.517,ip-10-0-198-112,False,False,False,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,Manaus__Brazil,OK,926.624,ip-10-0-207-26,True,True,True,
ils-20260115_041620-80b3fcad,Mandera__Kenya,PARTIAL,9.988,ip-10-0-207-26,False,False,False,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,Mandeville__Jamaica,PARTIAL,10.714,ip-10-0-207-26,False,False,False,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,Manizales__Colombia,OK,275.487,ip-10-0-207-26,True,True,True,
ils-20260115_041620-80b3fcad,Mankweng__South_Africa,OK,169.612,ip-10-0-204-197,True,True,True,
ils-20260115_041620-80b3fcad,Manono__Democratic_Republic_of_the_Congo,OK,214.21,ip-10-0-204-197,True,True,True,
ils-20260115_041620-80b3fcad,Mansa__Zambia,PARTIAL,334.312,ip-10-0-198-112,False,False,False,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,Manta__Ecuador,OK,97.123,ip-10-0-198-112,True,True,True,
ils-20260115_041620-80b3fcad,Manzanillo__Cuba,OK,283.035,ip-10-0-203-35,True,True,True,
ils-20260115_041620-80b3fcad,Manzanillo__Mexico,PARTIAL,327.516,ip-10-0-203-245,False,False,False,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,Manzini__Swaziland,PARTIAL,329.13,ip-10-0-203-245,False,False,False,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,Maputo__Mozambique,OK,4228.201,ip-10-0-195-225,True,True,True,
ils-20260115_041620-80b3fcad,Mar_del_Plata__Argentina,OK,333.31,ip-10-0-195-225,True,True,True,
ils-20260115_041620-80b3fcad,Maraba__Brazil,OK,369.125,ip-10-0-197-151,True,True,True,
ils-20260115_041620-80b3fcad,Maracaibo__Venezuela,OK,1054.872,ip-10-0-197-151,True,True,True,
ils-20260115_041620-80b3fcad,Maracay__Venezuela,PARTIAL,387.84,ip-10-0-199-206,False,False,False,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,Maradi__Niger,OK,239.159,ip-10-0-199-206,True,True,True,
ils-20260115_041620-80b3fcad,Marilia__Brazil,PARTIAL,327.516,ip-10-0-194-49,False,False,False,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,Maringa__Brazil,PARTIAL,327.514,ip-10-0-194-49,False,False,False,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,Maroua__Cameroon,OK,401.033,ip-10-0-204-197,True,True,True,
ils-20260115_041620-80b3fcad,Masaka__Uganda,PARTIAL,10.494,ip-10-0-203-245,False,False,False,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,Masaya__Nicaragua,PARTIAL,327.173,ip-10-0-203-245,False,False,False,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,Maseru__Lesotho,PARTIAL,327.506,ip-10-0-198-112,False,False,False,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,Massawa__Eritrea,PARTIAL,327.513,ip-10-0-198-112,False,False,False,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,Masuri__Nigeria,OK,5.693,ip-10-0-203-245,True,True,True,
ils-20260115_041620-80b3fcad,Masvingo__Zimbabwe,OK,18.938,ip-10-0-203-245,True,True,True,
ils-20260115_041620-80b3fcad,Matadi__Democratic_Republic_of_the_Congo,OK,290.697,ip-10-0-204-197,True,True,True,
ils-20260115_041620-80b3fcad,Matagalpa__Nicaragua,OK,37.795,ip-10-0-204-197,True,True,True,
ils-20260115_041620-80b3fcad,Matala__Angola,OK,82.359,ip-10-0-194-125,True,True,True,
ils-20260115_041620-80b3fcad,Matanzas__Cuba,PARTIAL,327.525,ip-10-0-194-49,False,False,False,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,Maturin__Venezuela,PARTIAL,327.95,ip-10-0-194-49,False,False,False,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,Maxixe__Mozambique,OK,132.895,ip-10-0-207-26,True,True,True,
ils-20260115_041620-80b3fcad,Mazatenango__Guatemala,OK,102.057,ip-10-0-207-26,True,True,True,
ils-20260115_041620-80b3fcad,Mazatlan__Mexico,OK,631.848,ip-10-0-194-125,True,True,True,
ils-20260115_041620-80b3fcad,Mbale__Uganda,OK,69.797,ip-10-0-194-125,True,True,True,
ils-20260115_041620-80b3fcad,Mbandaka__Democratic_Republic_of_the_Congo,PARTIAL,327.52,ip-10-0-203-245,False,False,False,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,Mbanza_Ngungu__Democratic_Republic_of_the_Congo,PARTIAL,327.481,ip-10-0-203-245,False,False,False,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,Mbarara__Uganda,PARTIAL,457.304,ip-10-0-199-206,False,False,False,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,Mbeya__Tanzania,OK,495.95,ip-10-0-194-125,True,True,True,
ils-20260115_041620-80b3fcad,Mbuji_Mayi__Democratic_Republic_of_the_Congo,OK,165.183,ip-10-0-199-206,True,True,True,
ils-20260115_041620-80b3fcad,Medellin__Colombia,PARTIAL,376.722,ip-10-0-199-206,False,False,False,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,Mekele__Ethiopia,PARTIAL,326.624,ip-10-0-203-35,False,False,False,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,Meki__Ethiopia,PARTIAL,334.53,ip-10-0-203-35,False,False,False,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,Mendoza__Argentina,OK,429.745,ip-10-0-199-206,True,True,True,
ils-20260115_041620-80b3fcad,Menongue__Angola,PARTIAL,585.147,ip-10-0-199-206,False,False,False,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,Merca__Somalia,OK,30.543,ip-10-0-197-151,True,True,True,
ils-20260115_041620-80b3fcad,Merida__Mexico,OK,1811.615,ip-10-0-197-151,True,True,True,
ils-20260115_041620-80b3fcad,Merida__Venezuela,OK,529.615,ip-10-0-194-49,True,True,True,
ils-20260115_041620-80b3fcad,Meru__Kenya,OK,229.795,ip-10-0-198-112,True,True,True,
ils-20260115_041620-80b3fcad,Mexicali__Mexico,OK,1075.653,ip-10-0-194-125,True,True,True,
ils-20260115_041620-80b3fcad,Milagro__Ecuador,OK,178.893,ip-10-0-195-225,True,True,True,
ils-20260115_041620-80b3fcad,Milange__Mozambique,OK,19.406,ip-10-0-194-125,True,True,True,
ils-20260115_041620-80b3fcad,Minatitlan__Mexico,OK,199.0,ip-10-0-204-197,True,True,True,
ils-20260115_041620-80b3fcad,Minna__Nigeria,OK,260.57,ip-10-0-204-197,True,True,True,
ils-20260115_041620-80b3fcad,Misau__Nigeria,PARTIAL,10.352,ip-10-0-194-125,False,False,False,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,Moatize__Mozambique,OK,14.747,ip-10-0-194-125,True,True,True,
ils-20260115_041620-80b3fcad,Moca__Dominican_Republic,OK,101.185,ip-10-0-194-125,True,True,True,
ils-20260115_041620-80b3fcad,Mocuba__Mozambique,OK,27.526,ip-10-0-194-125,True,True,True,
ils-20260115_041620-80b3fcad,Mogadishu__Somalia,PARTIAL,25.561,ip-10-0-194-125,False,False,False,Some expected outputs missing after run
